tweet_id,retweeters,timestamps,n_rts,user_id,followers,n_network_followers,link,n_followers,text,topic,natures
592224821489967104,"['1218563414', '23438112', '3030179731', '122661143', '1941336774', '2291042738', '1498423118', '55517349', '78271635', '85077858', '2527188690', '632082891', '2391585170', '89418660', '3152656351']","[1430012922.0, 1430012940.0, 1430012973.0, 1430012979.0, 1430012985.0, 1430013004.0, 1430013021.0, 1430013052.0, 1430013058.0, 1430013073.0, 1430013135.0, 1430013137.0, 1430013181.0, 1430013379.0, 1430013555.0, 1430013585.0]",15,38647512,,13130,https://twitter.com/anyuser/status/592224821489967104,750.0,Breaking: tremors in North Bengal a day after devastating Nepal #earthquake.  @IndianExpress,3. Aftershocks and tremors,0
592604253207822336,"['331056453', '2622450394', '3150247093', '861509954', '2279367265', '126989465', '2645085380', '2246989759', '1620502957', '102717635', '1377541238', '251497956']","[1430103131.0, 1430103199.0, 1430103377.0, 1430103448.0, 1430103475.0, 1430103676.0, 1430103800.0, 1430103864.0, 1430104015.0, 1430104378.0, 1430104709.0, 1430105070.0, 1430105158.0]",12,20751449,,13028,https://twitter.com/anyuser/status/592604253207822336,6732.0,I haven't been able 2 contact my brother after the #Nepal earthquake: Nepal-born Tehri MP Mala Rajya Laxmi Shah tells Lok Sabha,"9. Personal experience, stories, and missing people",1
592243827466874880,"['3076782559', '50334860', '2478533010', '182200166', '2811250830', '28306010', '195019132', '3139244815', '115623123', '528020973', '208958537', '115713972', '1495087394', '1866785820']","[1430017161.0, 1430017180.0, 1430017198.0, 1430017246.0, 1430017246.0, 1430017456.0, 1430017476.0, 1430017485.0, 1430017536.0, 1430017640.0, 1430017670.0, 1430017884.0, 1430018275.0, 1430019053.0, 1430029870.0]",14,19897138,,12505,https://twitter.com/anyuser/status/592243827466874880,1100000.0,Fresh tremors hit India. Watch the areas which saw those tremors #NepalQuake,3. Aftershocks and tremors,0
591964735077126144,"['50944856', '53104607', '98870702', '47064286', '145907763', '457377794', '1593365736', '135449306', '2310230483', '2313487754', '14900137', '86540677', '967851600', '231033118', '1129642332', '38164638', '62265026', '356703893', '3153080359', '234325415', '725075832', '1484891816', '241130879', '1464279373', '1460388726', '3026709283', '732876170', '140358304', '140047321', '389491470', '313385516', '101706262', '447800486', '717689113', '2329069178', '608213637', '2499066402', '126493746', '456866252', '156209575', '307835686', '582773407', '214981303', '180381644', '801849704', '262976949', '137330103', '372220135', '1342407211', '2964555255', '126993643', '941758969', '104491100', '2213105837', '21630812', '92199934', '14264534', '2524190234', '88671709', '159204469', '91038211', '62733014', '2887476080', '269256017', '1560308714', '516357627', '76625454', '571314279', '1068350887', '192282080', '379687087', '231755703', '1925310559', '757372008', '17706558', '117658607', '348393652', '102001379', '297754792', '3000096841', '2200141866', '2613775838', '3106338511', '562197486', '214399971', '38126195', '793048932', '199262539', '44419511', '115615119', '39491443', '2919495534', '775415430', '115465399', '581230076', '1338165457', '58161029', '136554471', '66597232', '600783434', '88875512', '554187831', '19929890', '126847449', '547408010', '37010072', '2898421075', '194617596', '54140383', '75550736', '2277262537', '32235635', '1813382222', '1442986519', '142379064', '74096027', '1315550958', '35991633', '789507313', '2337975726', '2546168419', '3008852299', '2326521090', '2455114812', '1096566492', '634491504', '30366981', '2227664533', '2366273897', '1563580164', '336483471', '616804806', '202635752', '114707915', '247631603', '94079581', '1607382380', '547518200', '116535878', '42831355', '104845659', '130307355', '3043342189', '310803281', '91962351', '211266231', '805067677', '202836813', '71462240', '204219759', '489068484', '2829726488', '100920839', '40469230', '174116474', '2472440202', '225022698', '151145107', '1529716106', '471289232', '18715309']","[1429950599.0, 1429950630.0, 1429950637.0, 1429950639.0, 1429950640.0, 1429950643.0, 1429950645.0, 1429950655.0, 1429950686.0, 1429950689.0, 1429950692.0, 1429950699.0, 1429950714.0, 1429950720.0, 1429950746.0, 1429950747.0, 1429950748.0, 1429950756.0, 1429950757.0, 1429950757.0, 1429950757.0, 1429950767.0, 1429950768.0, 1429950779.0, 1429950780.0, 1429950806.0, 1429950807.0, 1429950818.0, 1429950821.0, 1429950826.0, 1429950833.0, 1429950834.0, 1429950872.0, 1429950873.0, 1429950881.0, 1429950882.0, 1429950950.0, 1429950954.0, 1429950964.0, 1429950973.0, 1429950992.0, 1429951000.0, 1429951001.0, 1429951084.0, 1429951102.0, 1429951175.0, 1429951224.0, 1429951244.0, 1429951289.0, 1429951304.0, 1429951310.0, 1429951400.0, 1429951414.0, 1429951430.0, 1429951436.0, 1429951474.0, 1429951496.0, 1429951541.0, 1429951658.0, 1429951769.0, 1429951903.0, 1429951907.0, 1429951963.0, 1429952021.0, 1429952035.0, 1429952084.0, 1429952085.0, 1429952136.0, 1429952187.0, 1429952305.0, 1429952321.0, 1429952378.0, 1429952622.0, 1429952642.0, 1429952678.0, 1429952752.0, 1429952773.0, 1429953187.0, 1429953304.0, 1429953531.0, 1429953594.0, 1429953655.0, 1429953712.0, 1429953943.0, 1429954061.0, 1429954151.0, 1429954328.0, 1429954375.0, 1429954848.0, 1429954998.0, 1429955095.0, 1429955153.0, 1429955447.0, 1429955626.0, 1429955690.0, 1429955693.0, 1429955832.0, 1429955873.0, 1429955941.0, 1429956014.0, 1429956025.0, 1429956117.0, 1429956183.0, 1429956188.0, 1429956199.0, 1429956245.0, 1429956262.0, 1429956311.0, 1429956319.0, 1429956321.0, 1429956347.0, 1429956382.0, 1429956429.0, 1429956550.0, 1429956568.0, 1429956606.0, 1429956627.0, 1429956627.0, 1429956737.0, 1429956739.0, 1429956747.0, 1429956783.0, 1429956788.0, 1429956807.0, 1429956809.0, 1429956881.0, 1429956976.0, 1429957181.0, 1429957394.0, 1429957535.0, 1429957606.0, 1429957755.0, 1429957777.0, 1429957812.0, 1429957965.0, 1429958097.0, 1429958203.0, 1429958246.0, 1429958381.0, 1429958411.0, 1429958420.0, 1429979386.0, 1429985726.0, 1429989014.0, 1429996053.0, 1429997019.0, 1429997079.0, 1429998658.0, 1429999128.0, 1430004294.0, 1430005050.0, 1430006353.0, 1430009701.0, 1430009740.0, 1430017210.0, 1430019945.0, 1430027900.0, 1430028555.0, 1430028727.0, 1430031620.0, 1430049512.0, 1430104642.0]",161,441636351,,12483,https://twitter.com/anyuser/status/591964735077126144,88500.0,IAF Aircraft in Kathmandu with NDRF team and equipment.  @meaindia   @pmoindia,4. International response and international support,0
592303510089170945,"['161634802', '3076713123', '554868328', '1642797091', '2371433949', '14749508', '103207578', '330271498', '605526874', '55626157', '432554703', '77133955', '289414660', '182200166', '2341985328', '397143793']","[1430031582.0, 1430031609.0, 1430031619.0, 1430031626.0, 1430031632.0, 1430031641.0, 1430031648.0, 1430031672.0, 1430031678.0, 1430031743.0, 1430031790.0, 1430031793.0, 1430031850.0, 1430032246.0, 1430032388.0, 1430032400.0, 1430032591.0]",16,6509832,,11443,https://twitter.com/anyuser/status/592303510089170945,1362.0,India's U-14 womens football team back in New Delhi safe & sound. Theyve just arrived. #NepalEarthquake  @AIFF_India  #Indianfootball  @ibnlive,"7. Relief efforts, resources, donations, and infrastructure",0
592200694867701761,"['134233015', '962290848', '36987834', '316512902', '38623362', '86881024', '2526983658', '414735784', '17751061', '376627530', '46444362', '920947352', '815825684', '65110370', '2455987260', '1438294741', '106052811', '3165882207', '422060940', '3144876295', '481021010', '67541740', '2476428721', '88636991']","[1430006833.0, 1430006840.0, 1430006910.0, 1430006924.0, 1430006932.0, 1430006980.0, 1430007007.0, 1430007008.0, 1430007041.0, 1430007180.0, 1430007196.0, 1430007202.0, 1430007230.0, 1430007300.0, 1430007394.0, 1430007472.0, 1430007525.0, 1430007584.0, 1430007678.0, 1430007849.0, 1430008038.0, 1430008295.0, 1430008333.0, 1430008375.0, 1430011781.0]",24,256495314,,11003,https://twitter.com/anyuser/status/592200694867701761,22300.0,"Our men in uniform make India what it is. We are immensely proud of their rescue efforts in Nepal, says PM Modi during #MannKiBaat","7. Relief efforts, resources, donations, and infrastructure",0
592374754255904768,"['30241345', '2396097127', '14869551', '2160369655', '389886244', '35991644', '429707643', '19770797', '2286219907']","[1430049514.0, 1430049527.0, 1430049544.0, 1430049548.0, 1430049557.0, 1430049733.0, 1430050003.0, 1430051503.0, 1430054829.0, 1430055257.0]",9,12,,10540,https://twitter.com/anyuser/status/592374754255904768,962.0,Thanks  @UNICEF  &  @jack  for helping me get my Sunday morning to a great start #NepalEarthquake,"7. Relief efforts, resources, donations, and infrastructure",1
591956221449535488,"['96360691', '138746214', '592450187', '46210612', '1041825672', '56968920', '391149156', '1203856092', '98870702', '58516766', '117675813', '99142853', '1132711926', '1885622881', '1857899324', '948335780', '2198579185', '120403022', '24509594', '972384505', '516175910', '17545542', '17919393', '87882279', '1610106134', '540043363', '14810793', '31223131', '105463286', '34871124', '1563719972', '88388568', '3168223536', '1032172358', '263179598', '119646955', '585367673', '192282080', '1701600577', '138854219', '971761', '81558225', '2596818696', '53107035', '51072417', '315106983', '53640866', '2948786970', '168630765', '52322836', '289414660', '559285817', '2205855101', '75004354', '2832505676', '2524190234', '121037418', '2575040969', '111639210', '2500694774', '89933980', '1012651754', '1640844740', '85120524', '145907763', '45869175', '2159030744', '415294882', '45100806', '116385866', '876116665', '725075832', '2700426558', '3144876295', '399322523', '2951814145', '217717965', '356703893', '1661874626', '63798952', '377465883', '316974182', '2169512643', '2741045618', '941758969', '365047482', '2983682047', '115712999', '231755703', '52437155', '93465991', '456866252', '15633821', '15494014', '1714506217', '12204942', '389491470', '571314279', '2190293232', '94030624', '717527046', '2496647126', '1890966469', '944674344', '190935308', '254986438', '756822421', '48060951', '562197486', '1293923341', '69874367', '77222986', '1602756109', '65499130', '112974530', '114261155', '102910807', '179982588', '793048932', '3108132091', '41247756', '2231981226', '1482507398', '166594885', '100384636', '596991585', '171961403', '21457771', '312538982', '139965859', '46608368', '2882422675', '1503188923', '138988192', '528048070', '15016855', '1322218524', '3017070252', '101729517', '3086543718']","[1429948579.0, 1429948587.0, 1429948610.0, 1429948635.0, 1429948641.0, 1429948646.0, 1429948652.0, 1429948655.0, 1429948660.0, 1429948661.0, 1429948670.0, 1429948674.0, 1429948694.0, 1429948695.0, 1429948724.0, 1429948728.0, 1429948756.0, 1429948756.0, 1429948757.0, 1429948767.0, 1429948772.0, 1429948776.0, 1429948783.0, 1429948786.0, 1429948813.0, 1429948827.0, 1429948876.0, 1429948899.0, 1429948937.0, 1429948946.0, 1429948954.0, 1429948968.0, 1429948973.0, 1429949001.0, 1429949003.0, 1429949020.0, 1429949027.0, 1429949059.0, 1429949074.0, 1429949079.0, 1429949096.0, 1429949140.0, 1429949187.0, 1429949233.0, 1429949238.0, 1429949245.0, 1429949252.0, 1429949257.0, 1429949258.0, 1429949265.0, 1429949267.0, 1429949267.0, 1429949322.0, 1429949364.0, 1429949372.0, 1429949378.0, 1429949380.0, 1429949386.0, 1429949502.0, 1429949527.0, 1429949551.0, 1429949596.0, 1429949724.0, 1429949733.0, 1429949781.0, 1429949833.0, 1429949858.0, 1429949934.0, 1429950178.0, 1429950205.0, 1429950223.0, 1429950231.0, 1429950267.0, 1429950339.0, 1429950350.0, 1429950401.0, 1429950512.0, 1429950518.0, 1429950532.0, 1429950583.0, 1429950596.0, 1429950603.0, 1429950768.0, 1429950772.0, 1429950950.0, 1429950963.0, 1429951084.0, 1429951155.0, 1429951171.0, 1429951283.0, 1429951369.0, 1429951609.0, 1429951714.0, 1429951904.0, 1429952129.0, 1429952139.0, 1429952149.0, 1429952248.0, 1429952263.0, 1429952330.0, 1429952361.0, 1429952546.0, 1429952779.0, 1429953085.0, 1429953088.0, 1429953158.0, 1429953159.0, 1429953174.0, 1429953180.0, 1429953183.0, 1429953222.0, 1429953269.0, 1429953361.0, 1429953640.0, 1429953641.0, 1429953910.0, 1429953949.0, 1429954159.0, 1429954318.0, 1429954486.0, 1429954489.0, 1429955269.0, 1429955386.0, 1429955850.0, 1429955938.0, 1429956050.0, 1429956117.0, 1429956124.0, 1429956602.0, 1429956679.0, 1429956783.0, 1429956986.0, 1429957541.0, 1429958574.0, 1429987495.0, 1429992228.0, 1429993946.0, 1429995360.0, 1429996600.0, 1430001497.0, 1430024889.0]",140,231033118,,10195,https://twitter.com/anyuser/status/591956221449535488,466700.0,#NepalEarthquake One C-17 Globemaster III has just taken off carrying 96 NDRF personnel and 15 tonnes of load.,"7. Relief efforts, resources, donations, and infrastructure",0
592072249869479936,"['3063239826', '29835041', '23857263', '606330459', '29942534', '908909312', '416632791', '250378588', '101729324', '394986137', '64041431', '2477158421', '283436445', '68272679']","[1429976209.0, 1429976256.0, 1429976379.0, 1429976392.0, 1429976428.0, 1429976527.0, 1429976545.0, 1429976556.0, 1429976559.0, 1429976587.0, 1429976695.0, 1429976954.0, 1429977167.0, 1429979414.0, 1429984526.0]",14,1115874631,,9620,https://twitter.com/anyuser/status/592072249869479936,288900.0,"#BREAKING UPDATE: Nepal police say 1,394 confirmed dead in massive earthquake, VIA  @AP","2. Impact, aftermath, death toll",0
592348142617563138,"['153122501', '3059466482', '1243010046', '1510965468', '857591083', '135890983', '513774875', '130424630', '50881331', '145595563', '1288760821', '238125636', '2151458671', '36049458', '89793918', '283127383', '489119039', '50191522', '76942176']","[1430042036.0, 1430042039.0, 1430042104.0, 1430042112.0, 1430042178.0, 1430042186.0, 1430042199.0, 1430042202.0, 1430042225.0, 1430042234.0, 1430042325.0, 1430042325.0, 1430042442.0, 1430042722.0, 1430042746.0, 1430042788.0, 1430043129.0, 1430044480.0, 1430044512.0, 1430046710.0]",19,56312411,,9147,https://twitter.com/anyuser/status/592348142617563138,18400.0,"Compounding the disaster in Nepal, unseasonal rains and storms are now expected  http://econ.st/1OUs9iC via  @TheEconomist","7. Relief efforts, resources, donations, and infrastructure",0
592355153094823936,"['1531465705', '1973605212', '17545542', '79947136', '551613696', '515344912', '941758969', '367772542', '74939898', '1713482100', '120103709', '274448330', '2879546958', '248635198', '569410380', '1012651754', '262265885', '515410102', '387818657', '29945291', '116168876', '2773782202', '140537029', '1171962038', '431868379', '137323635', '127458829', '3077667859', '361632704', '313301430', '2755799563', '1494855932', '609948482', '2601594542', '121042561']","[1430043667.0, 1430043696.0, 1430043716.0, 1430043725.0, 1430043737.0, 1430043773.0, 1430043824.0, 1430043866.0, 1430043888.0, 1430043966.0, 1430043988.0, 1430044069.0, 1430044168.0, 1430044186.0, 1430044205.0, 1430044279.0, 1430044301.0, 1430044339.0, 1430044419.0, 1430044454.0, 1430044592.0, 1430044673.0, 1430044750.0, 1430045062.0, 1430045091.0, 1430045122.0, 1430045379.0, 1430045673.0, 1430046084.0, 1430046424.0, 1430047416.0, 1430047759.0, 1430050690.0, 1430051445.0, 1430053109.0, 1430053182.0]",35,2574072036,,8866,https://twitter.com/anyuser/status/592355153094823936,599500.0,@ShekharGupta  evacuating Indians is the easy part . Helping Nepal rebuild the country infinitely more challenging. We must rise to challenge,"7. Relief efforts, resources, donations, and infrastructure",1
592244156271108096,"['57906766', '2202567991', '57376225', '23741474', '53915508', '472850369', '2155701306', '117658607', '334503428', '38132571', '87003110', '474002960', '43568964', '53719394', '490939924', '364154979', '67274251', '1673631277', '2910678781', '849544638', '55758412', '164256157', '44144359', '138732272', '77786456', '169470157', '3075985392', '272920706', '578985953', '126989465', '359551826', '2203517280', '256869612', '114703138', '56623777', '1473817892', '105741084', '200196806', '456509930', '2862112039', '2451049622', '218101258', '201243761', '358201024', '56407326', '1033420303', '134042016', '402074838', '105160413', '187814458', '66104413', '173399221', '108940444', '395791785', '1376838805', '19579983', '54788291', '119342963', '82760672', '1243012075']","[1430018387.0, 1430018467.0, 1430018468.0, 1430018485.0, 1430018511.0, 1430018586.0, 1430018609.0, 1430018637.0, 1430018680.0, 1430018683.0, 1430018832.0, 1430018862.0, 1430018910.0, 1430018918.0, 1430018982.0, 1430019014.0, 1430019109.0, 1430019171.0, 1430019194.0, 1430019199.0, 1430019210.0, 1430019217.0, 1430019221.0, 1430019244.0, 1430019253.0, 1430019317.0, 1430019373.0, 1430019375.0, 1430019444.0, 1430019528.0, 1430019923.0, 1430019975.0, 1430020060.0, 1430020094.0, 1430020188.0, 1430020203.0, 1430020237.0, 1430020245.0, 1430020424.0, 1430020426.0, 1430020599.0, 1430020603.0, 1430020654.0, 1430020713.0, 1430020946.0, 1430021236.0, 1430021488.0, 1430021737.0, 1430022029.0, 1430022311.0, 1430022575.0, 1430022791.0, 1430023545.0, 1430024431.0, 1430024781.0, 1430024893.0, 1430025111.0, 1430025220.0, 1430028544.0, 1430036560.0, 1430049835.0]",60,23061619,,8710,https://twitter.com/anyuser/status/592244156271108096,161600.0,Sikh bodies to send 'langar' for Nepal earthquake victims  http://ln.is/indiatimes.com/PxRAW,"7. Relief efforts, resources, donations, and infrastructure",0
